Code du département;Libellé du département;Code INSEE;Nom de la commune;Numéro de la fiche équipement;Nombre d'équipements identiques;Activité code;Activité libellé;Activité praticable;Activité pratiquée;Dans salle spécialisable;Niveau de l'activité - Classif.;localisation
44;Loire-Atlantique;44055;Baule-Escoublac;71366;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;71366;1;3801;Hockey en salle / Hockey sur gazon;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;71367;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;71367;1;3801;Hockey en salle / Hockey sur gazon;Oui;Oui;Non;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;71367;1;6401;Rugby à 15 / Rugby à 7;Oui;Oui;Non;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;71368;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;71368;1;3801;Hockey en salle / Hockey sur gazon;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44092;Massérac;71369;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.6758102411, -1.90458344966
44;Loire-Atlantique;44004;Anetz;71384;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.3812710821, -1.0932910037
44;Loire-Atlantique;44009;Basse-Goulaine;71391;2;7901;Tennis;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71392;1;503;Course sur piste;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71393;1;1101;Basket-Ball;Oui;Oui;Non;Compétition régionale;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71393;1;3404;Expression gymnique;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71393;1;7901;Tennis;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71393;1;8001;Tennis de table;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71393;1;8201;Tir à l'arc;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71393;1;8401;Twirling bâton;Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71394;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71396;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71397;1;502;Lancer;Oui;Oui;Non;Scolaire;47.2120137336, -1.46246852595
44;Loire-Atlantique;44009;Basse-Goulaine;71397;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.2120137336, -1.46246852595
44;Loire-Atlantique;44047;Couëron;71422;1;3401;Gymnastique Artistique;Oui;Oui;Non;Compétition départementale;47.2309985029, -1.72929002573
44;Loire-Atlantique;44047;Couëron;71422;1;3402;Gymnastique Rythmique;Oui;Oui;Non;Compétition départementale;47.2309985029, -1.72929002573
44;Loire-Atlantique;44047;Couëron;71423;1;3602;Musculation;Oui;Oui;Non;Entrainement;47.2309985029, -1.72929002573
44;Loire-Atlantique;44047;Couëron;71423;1;8901;Activités de forme et de santé;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2309985029, -1.72929002573
44;Loire-Atlantique;44047;Couëron;71424;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.2309985029, -1.72929002573
44;Loire-Atlantique;44047;Couëron;71425;1;2203;Cyclisme sur piste;Oui;Oui;Non;Compétition nationale;47.2309985029, -1.72929002573
44;Loire-Atlantique;44047;Couëron;71426;2;7901;Tennis;Oui;Oui;Non;Compétition régionale;47.2309985029, -1.72929002573
44;Loire-Atlantique;44047;Couëron;71427;1;2402;Autres Danses;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2309985029, -1.72929002573
44;Loire-Atlantique;44047;Couëron;71427;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2309985029, -1.72929002573
44;Loire-Atlantique;44047;Couëron;71427;1;8201;Tir à l'arc;Oui;Oui;Non;Entrainement;47.2309985029, -1.72929002573
44;Loire-Atlantique;44047;Couëron;71427;1;8901;Activités de forme et de santé;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2309985029, -1.72929002573
44;Loire-Atlantique;44047;Couëron;71428;1;8001;Tennis de table;Oui;Oui;Non;Entrainement;47.2309985029, -1.72929002573
44;Loire-Atlantique;44080;Lavau-sur-Loire;71473;1;1101;Basket-Ball;Oui;Oui;Non;Scolaire;47.320865437, -1.95839196459
44;Loire-Atlantique;44080;Lavau-sur-Loire;71473;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.320865437, -1.95839196459
44;Loire-Atlantique;44080;Lavau-sur-Loire;71473;1;7901;Tennis;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.320865437, -1.95839196459
44;Loire-Atlantique;44006;Assérac;71474;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.4379772072, -2.41272577216
44;Loire-Atlantique;44006;Assérac;71476;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.4379772072, -2.41272577216
44;Loire-Atlantique;44036;Châteaubriant;71677;3;7901;Tennis;Oui;Oui;Non;Compétition régionale;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71678;2;7901;Tennis;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71680;1;6001;Pétanque et jeu provencal;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71683;1;1401;Boxe Anglaise;Oui;Oui;Non;Entrainement;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71684;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Compétition régionale;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71684;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71684;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Compétition régionale;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71684;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Scolaire;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71685;1;2402;Autres Danses;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71685;1;3401;Gymnastique Artistique;Oui;Oui;Non;Scolaire;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71685;1;3404;Expression gymnique;Oui;Oui;Non;Scolaire;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71685;1;7801;Tai chi chuan / Chi gong;Oui;Oui;Non;Entrainement;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71685;1;8201;Tir à l'arc;Oui;Oui;Non;Compétition nationale;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71687;1;2402;Autres Danses;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71687;1;2701;Escrime (Epée / Fleuret / Sabre );Oui;Oui;Non;Entrainement;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;71687;1;3101;Full contact (boxe américaine)/Light contact/First full/Full défense/Super fight/Semi-contact;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.7221583524, -1.38664809937
44;Loire-Atlantique;44109;Nantes;71749;2;1101;Basket-Ball;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71749;2;9002;Sport scolaire;Oui;Oui;Non;Scolaire;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71750;1;1101;Basket-Ball;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71750;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71750;1;9002;Sport scolaire;Oui;Oui;Non;Scolaire;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71751;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71752;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71752;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71752;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71752;1;3801;Hockey en salle / Hockey sur gazon;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71752;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71753;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71754;2;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71755;1;501;Saut;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71755;1;502;Lancer;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71755;1;503;Course sur piste;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71778;1;501;Saut;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71778;1;502;Lancer;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71778;1;503;Course sur piste;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71779;1;3602;Musculation;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71780;1;2901;Football / Football en salle (Futsal);Oui;Non;Non;Compétition régionale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71782;1;3401;Gymnastique Artistique;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71782;1;3402;Gymnastique Rythmique;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71782;1;3404;Expression gymnique;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71782;1;3408;Gymnastique Acrobatique;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71782;1;4301;Judo / Jujitsu / Taïso;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71783;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71783;1;4301;Judo / Jujitsu / Taïso;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71784;1;401;Aikido / Aikibudo / Budo;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71784;1;4301;Judo / Jujitsu / Taïso;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71784;1;6601;Boxe française savate;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71784;1;7701;Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44007;Avessac;71816;1;1101;Basket-Ball;Oui;Oui;Non;Scolaire;47.635436304, -1.97050871505
44;Loire-Atlantique;44007;Avessac;71816;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.635436304, -1.97050871505
44;Loire-Atlantique;44007;Avessac;71816;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Scolaire;47.635436304, -1.97050871505
44;Loire-Atlantique;44007;Avessac;71816;1;7901;Tennis;Oui;Oui;Non;Compétition départementale;47.635436304, -1.97050871505
44;Loire-Atlantique;44007;Avessac;71816;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Scolaire;47.635436304, -1.97050871505
44;Loire-Atlantique;44007;Avessac;71817;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.635436304, -1.97050871505
44;Loire-Atlantique;44003;Ancenis;71840;1;4301;Judo / Jujitsu / Taïso;Oui;Oui;Non;Compétition régionale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;71840;1;4401;Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...;Oui;Oui;Non;Compétition départementale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;71841;1;3401;Gymnastique Artistique;Oui;Oui;Non;Compétition régionale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;71841;1;3402;Gymnastique Rythmique;Oui;Oui;Non;Compétition régionale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;71841;1;3408;Gymnastique Acrobatique;Oui;Oui;Non;Compétition régionale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44003;Ancenis;71842;2;7901;Tennis;Oui;Oui;Non;Compétition nationale;47.3833270209, -1.18241880879
44;Loire-Atlantique;44064;Gorges;71882;1;4301;Judo / Jujitsu / Taïso;Oui;Oui;Non;Entrainement;47.1044539402, -1.31077198119
44;Loire-Atlantique;44064;Gorges;71882;1;7801;Tai chi chuan / Chi gong;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1044539402, -1.31077198119
44;Loire-Atlantique;44064;Gorges;71882;1;8901;Activités de forme et de santé;Oui;Oui;Non;Scolaire;47.1044539402, -1.31077198119
44;Loire-Atlantique;44109;Nantes;71963;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71963;1;1101;Basket-Ball;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71963;1;8901;Activités de forme et de santé;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;71963;1;9002;Sport scolaire;Oui;Oui;Non;Scolaire;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72015;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72016;1;6304;Hockey sur patins en ligne / Hockey sur patins;Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72017;3;7901;Tennis;Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72018;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72019;1;501;Saut;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72019;1;502;Lancer;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72019;1;503;Course sur piste;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72020;1;6301;Patinage artistique et danse sur roulettes;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72020;1;6302;Patinage de course;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44055;Baule-Escoublac;72064;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72064;1;3801;Hockey en salle / Hockey sur gazon;Oui;Oui;Non;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72065;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72065;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72065;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72065;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72065;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Compétition départementale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72065;1;7901;Tennis;Oui;Oui;Oui;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72065;1;8201;Tir à l'arc;Oui;Oui;Oui;Compétition départementale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72065;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72066;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72067;1;3401;Gymnastique Artistique;Oui;Oui;Non;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72067;1;3408;Gymnastique Acrobatique;Oui;Oui;Non;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72067;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;72067;1;8901;Activités de forme et de santé;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2909720179, -2.3538291745
44;Loire-Atlantique;44109;Nantes;72071;1;5201;Natation course sportive;Oui;Oui;Non;Compétition régionale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72071;1;5206;Baignade loisirs;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72081;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72081;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Scolaire;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72081;1;8201;Tir à l'arc;Oui;Oui;Oui;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;72081;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44108;Mouzillon;72157;1;2402;Autres Danses;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1293076835, -1.27378859416
44;Loire-Atlantique;44014;Bignon;72160;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1004098153, -1.50942309254
44;Loire-Atlantique;44014;Bignon;72160;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.1004098153, -1.50942309254
44;Loire-Atlantique;44014;Bignon;72160;1;7901;Tennis;Oui;Oui;Non;Compétition départementale;47.1004098153, -1.50942309254
44;Loire-Atlantique;44014;Bignon;72160;1;8201;Tir à l'arc;Oui;Oui;Oui;Compétition départementale;47.1004098153, -1.50942309254
44;Loire-Atlantique;44014;Bignon;72160;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1004098153, -1.50942309254
44;Loire-Atlantique;44014;Bignon;72161;1;7204;Boules traditionnelles;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1004098153, -1.50942309254
44;Loire-Atlantique;44014;Bignon;72162;2;7901;Tennis;Oui;Oui;Non;Compétition départementale;47.1004098153, -1.50942309254
44;Loire-Atlantique;44026;Carquefou;72218;1;5206;Baignade loisirs;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3017191833, -1.47277200095
44;Loire-Atlantique;44026;Carquefou;72218;1;5208;Aquagym;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3017191833, -1.47277200095
44;Loire-Atlantique;44026;Carquefou;72219;1;2803;Nage avec palmes;Oui;Oui;Non;Entrainement;47.3017191833, -1.47277200095
